"","SCHOOL_TYPE","RACE","FAM_COMP","SES","PT_ED","PT_PUSH","COMP_AND_INTERNET","PERC_SOPH_COLLEGE_PREP","LOWEST_TEACHER_SALARY_THOUSANDS","TEST_COMP","SESQU_2011","DROPPED_OUT","ED_ATNMT_BACHELORS","PT_ED_YEARS","PT_PUSH_YEARS","LH_LACK_OF_SPACE","LH_POOR_BUILDINGS","LH_POOR_HEATING_AIR_LIGHT","LH_LACK_TEXT","LH_POOR_FACILITIES","LH_POOR_TECH","FREE_LUNCH_CATEGORIES","FREE_LUNCH_MAJ","MATH_PUSH_YEARS","ENGLISH_PUSH_YEARS","ED_ATNMT","TEST_COMP_QU"
"114","Public","White","Two Parents",-0.77,"Some HS/GED","Bachelor's",TRUE,0,36,51,"3",FALSE,FALSE,4,8,"Yes","No","Yes","Yes",TRUE,TRUE,NA,NA,8,6,"Associates/
Some Undergrad",3
"115","Public","Hispanic","Two Parents",-0.35,"Some HS/GED","Advanced Degree",TRUE,0,36,35.85,NA,TRUE,NA,4,12,"Yes","No","Yes","Yes",TRUE,TRUE,NA,NA,6,2,NA,1
"116","Public","White","Two Parents",0.3,"Bachelors",NA,TRUE,0,36,46.94,"2",FALSE,FALSE,8,6,"Yes","No","Yes","Yes",TRUE,TRUE,NA,NA,8,6,"Associates/
Some Undergrad",2
"117","Public","Black","Single/Absent Parent",-0.92,"Some HS/GED","Bachelor's",TRUE,0,36,37.56,"2",FALSE,FALSE,4,8,"Yes","No","Yes","Yes",TRUE,TRUE,NA,NA,6,8,"Associates/
Some Undergrad",1
"118","Public","Hispanic","Single/Absent Parent",-0.61,"Attend PS/Associate's","Bachelor's",NA,0,36,37.17,"2",FALSE,FALSE,6,8,"Yes","No","Yes","Yes",TRUE,TRUE,NA,NA,6,6,"Associates/
Some Undergrad",1
"119","Public",NA,"Two Parents",NA,NA,"Bachelor's",NA,0,36,40.55,NA,TRUE,NA,NA,8,"Yes","No","Yes","Yes",TRUE,TRUE,NA,NA,NA,NA,NA,1
"120","Public","White","Two Parents",0.84,"Advanced Degree","Advanced Degree",TRUE,0,36,58.48,"4",FALSE,FALSE,10,12,"Yes","No","Yes","Yes",TRUE,TRUE,NA,NA,8,7,"Associates/
Some Undergrad",4
"121","Public","Hispanic","Two Parents",-0.68,"Some HS/GED","Bachelor's",FALSE,0,36,38.43,"2",FALSE,FALSE,4,8,"Yes","No","Yes","Yes",TRUE,TRUE,NA,NA,4,NA,"Associates/
Some Undergrad",1
"122","Public","White","Single/Absent Parent",0.4,"Attend PS/Associate's","Bachelor's",TRUE,0,36,50.32,"4",FALSE,TRUE,7,8,"Yes","No","Yes","Yes",TRUE,TRUE,NA,NA,10,7,"Bachelors",3
"123","Public",NA,"Single/Absent Parent",NA,NA,NA,NA,-8,NA,NA,"4",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Associates/
Some Undergrad",NA
"124","Public",NA,"Two Parents",NA,NA,NA,NA,-8,NA,NA,"1",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GED",NA
"125","Public","Hispanic","Two Parents",-1.26,"Some HS/GED","Some HS/GED",TRUE,-7,NA,42.99,"3",FALSE,FALSE,1,2,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,8,NA,"Associates/
Some Undergrad",2
"126","Public","White","Two Parents",-0.73,"Some HS/GED","Advanced Degree",TRUE,-7,NA,42.08,"2",FALSE,TRUE,4,10,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,NA,"Bachelors",1
"127","Public","Hispanic","Two Parents",-0.02,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,53.45,"4",FALSE,TRUE,7,12,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,NA,"Bachelors",3
"128","Public","API","Two Parents",-0.07,"Attend PS/Associate's","Advanced Degree",NA,-7,NA,49.13,"1",FALSE,FALSE,6,10,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",2
"129","Public","API","Single/Absent Parent",-1.24,"Some HS/GED","Bachelor's",TRUE,-7,NA,37.74,"2",FALSE,FALSE,4,8,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",1
"130","Public",NA,"Single/Absent Parent",NA,"Some HS/GED","Advanced Degree",NA,-7,NA,NA,"1",TRUE,FALSE,4,12,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,7,"No GED",NA
"131","Public","Black","Single/Absent Parent",-0.09,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,42,NA,FALSE,NA,5,8,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,6,NA,NA,1
"132","Public","Black","Single/Absent Parent",-0.79,"Attend PS/Associate's","Bachelor's",NA,-7,NA,56.66,NA,FALSE,NA,7,8,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,10,NA,NA,3
"133","Public","Hispanic","Two Parents",-0.65,"Some HS/GED","Bachelor's",NA,-7,NA,38.92,NA,TRUE,NA,4,8,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,4,NA,NA,1
"134","Public","Hispanic","Two Parents",-0.47,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,38.99,"1",FALSE,FALSE,5,8,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,6,NA,"Associates/
Some Undergrad",1
"135","Public","Black","Two Parents",0.39,"Advanced Degree","Bachelor's",TRUE,-7,NA,46.22,NA,FALSE,NA,12,8,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,8,NA,2
"136","Public","Hispanic","Single/Absent Parent",0.01,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,45.89,"3",FALSE,TRUE,7,8,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,NA,"Bachelors",2
"137","Public","White","Two Parents",0.53,"Bachelors","Advanced Degree",TRUE,-7,NA,61.79,"2",FALSE,FALSE,8,10,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",4
"138","Public","Hispanic","Single/Absent Parent",-1.35,"Some HS/GED","Advanced Degree",TRUE,-7,NA,45.97,"4",FALSE,TRUE,1,10,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,NA,"Bachelors",2
"139","Public",NA,"Two Parents",NA,"Some HS/GED","Some HS/GED",NA,-7,NA,NA,"1",FALSE,FALSE,4,4,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,NA,"GED",NA
"140","Public",NA,"Two Parents",NA,NA,NA,NA,-7,NA,38.61,"2",FALSE,FALSE,NA,6,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",1
"141","Public","Hispanic","Single/Absent Parent",-0.13,"Advanced Degree","Bachelor's",TRUE,-7,NA,43,"3",FALSE,FALSE,10,8,NA,NA,NA,NA,NA,NA,"<=75%",TRUE,8,NA,"Associates/
Some Undergrad",2
"142","Public","White","Single/Absent Parent",-0.97,"Some HS/GED","Bachelor's",FALSE,-9,30,36.3,NA,FALSE,NA,4,8,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,6,4,NA,1
"143","Public","API","Two Parents",-1.72,"Some HS/GED",NA,TRUE,-9,30,48.9,NA,TRUE,NA,4,6,"No","No","No","Yes",FALSE,TRUE,"<=30%",FALSE,2,NA,NA,2
"144","Public","API","Two Parents",-0.18,"Bachelors","Bachelor's",FALSE,-9,30,45.29,"1",TRUE,FALSE,8,8,"No","No","No","Yes",FALSE,TRUE,"<=30%",FALSE,NA,4,"No GED",2
"145","Public","White","Two Parents",0.37,"Bachelors","Advanced Degree",TRUE,-9,30,50.18,"1",FALSE,FALSE,8,12,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,4,6,"Associates/
Some Undergrad",2
"146","Public","Hispanic","Two Parents",-1.04,"Attend PS/Associate's",NA,TRUE,-9,30,44.33,NA,TRUE,NA,7,6,"No","No","No","Yes",FALSE,TRUE,"<=30%",FALSE,2,NA,NA,2
"147","Public","White","Two Parents",-0.89,"Some HS/GED","Bachelor's",TRUE,-9,30,51.68,"3",FALSE,FALSE,1,8,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,8,NA,"GED",3
"148","Public","API","Two Parents",-0.68,"Attend PS/Associate's","Bachelor's",TRUE,-9,30,42.68,NA,FALSE,NA,7,8,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,8,8,NA,1
"149","Public","AI/AN/Mixed","Two Parents",0.55,"Advanced Degree","Advanced Degree",NA,-9,30,59.6,"4",FALSE,TRUE,10,10,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,10,NA,"Bachelors",4
"150","Public","API","Two Parents",-0.57,"Some HS/GED","Advanced Degree",TRUE,-9,30,49.8,"3",FALSE,TRUE,1,10,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,8,NA,"Bachelors",2
"151","Public","White","Single/Absent Parent",-0.42,"Some HS/GED",NA,TRUE,-9,30,40.78,NA,TRUE,NA,4,6,"No","No","No","Yes",FALSE,TRUE,"<=30%",FALSE,NA,NA,NA,1
"152","Public","White","Two Parents",1.19,"Advanced Degree","Bachelor's",TRUE,-9,30,52.81,NA,FALSE,NA,10,8,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,4,7,NA,3
"153","Public","White","Two Parents",0,"Some HS/GED","Bachelor's",TRUE,-9,30,62.26,NA,TRUE,NA,4,8,"No","No","No","Yes",FALSE,TRUE,"<=30%",FALSE,6,7,NA,4
"154","Public","API","Two Parents",-1.42,"Some HS/GED","Bachelor's",TRUE,-9,30,56.36,"2",FALSE,FALSE,1,8,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,10,8,"Associates/
Some Undergrad",3
"155","Public","White","Two Parents",-0.56,"Some HS/GED","Bachelor's",TRUE,-9,30,42.27,"3",FALSE,TRUE,4,8,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,NA,6,"Bachelors",1
"156","Public","White","Single/Absent Parent",-0.81,"Some HS/GED","Advanced Degree",TRUE,-9,30,52.88,"2",FALSE,FALSE,1,10,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,8,8,"Associates/
Some Undergrad",3
"157","Public","API","Single/Absent Parent",-0.98,"Some HS/GED","Advanced Degree",TRUE,-9,30,63.98,"3",FALSE,TRUE,4,10,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,10,10,"Bachelors",4
"158","Public","White","Two Parents",1.2,"Advanced Degree","Advanced Degree",TRUE,-9,30,58.31,"3",FALSE,FALSE,10,10,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,8,8,"Associates/
Some Undergrad",4
"159","Public","API","Two Parents",-1.18,"Attend PS/Associate's","Some HS/GED",TRUE,-9,30,39.24,"4",FALSE,FALSE,6,2,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,NA,6,"Associates/
Some Undergrad",1
"160","Public","Hispanic","Two Parents",-0.83,"Some HS/GED",NA,TRUE,-9,30,43.03,"1",FALSE,FALSE,4,6,"No","No","No","Yes",FALSE,TRUE,"<=30%",FALSE,NA,4,"Associates/
Some Undergrad",2
"161","Public","White","Two Parents",0.23,"Attend PS/Associate's","Advanced Degree",TRUE,-9,30,44.5,NA,FALSE,NA,6,12,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,8,6,NA,2
"162","Public","API","Two Parents",-0.4,"Some HS/GED","Bachelor's",TRUE,-9,30,50.41,"3",FALSE,TRUE,4,8,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,6,6,"Bachelors",3
"163","Public","White","Single/Absent Parent",-1.01,"Some HS/GED","Advanced Degree",TRUE,-9,30,56.25,"3",FALSE,TRUE,1,10,"No","No","No","Yes",FALSE,TRUE,"<=75%",TRUE,NA,8,"Bachelors",3
"164","Public","Black","Two Parents",0.12,"Attend PS/Associate's","Bachelor's",TRUE,-9,30,34.32,"2",FALSE,FALSE,5,8,"No","No","No","Yes",FALSE,TRUE,"<=30%",FALSE,4,8,"Associates/
Some Undergrad",1
"165","Public","White","Two Parents",0.85,"Bachelors","Advanced Degree",TRUE,90,33.5,62.58,"3",FALSE,TRUE,8,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,10,12,"Bachelors",4
"166","Public",NA,"Two Parents",NA,NA,NA,NA,90,33.5,50.03,"3",FALSE,TRUE,NA,6,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",2
"167","Public","Black","Two Parents",0.84,"Bachelors","Bachelor's",TRUE,90,33.5,45.17,"3",FALSE,FALSE,8,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"168","Public","White","Two Parents",1.8,"Advanced Degree","Advanced Degree",TRUE,90,33.5,55.12,"4",FALSE,TRUE,12,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,6,8,"Bachelors",3
"169","Public","API","Single/Absent Parent",0.24,"Bachelors","Bachelor's",TRUE,90,33.5,49.61,NA,FALSE,NA,8,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,8,NA,NA,2
"170","Public","White","Two Parents",-0.5,"Some HS/GED","Advanced Degree",FALSE,90,33.5,31.91,"1",FALSE,FALSE,4,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,6,"Associates/
Some Undergrad",1
"171","Public","White","Two Parents",0.52,"Attend PS/Associate's","Advanced Degree",TRUE,90,33.5,60.04,"3",FALSE,TRUE,7,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,8,8,"Master's/
Post-Bacc. Cert.",4
"172","Public","White","Two Parents",0.87,"Advanced Degree","Advanced Degree",TRUE,90,33.5,57.14,"4",FALSE,TRUE,10,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,8,8,"Bachelors",3
"173","Public","Hispanic","Two Parents",-0.92,"Some HS/GED",NA,NA,90,33.5,27.49,"2",FALSE,FALSE,1,7,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",1
"174","Public","White","Two Parents",0.7,"Bachelors","Bachelor's",TRUE,90,33.5,60.99,"3",FALSE,FALSE,8,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,8,8,"Associates/
Some Undergrad",4
"175","Public","AI/AN/Mixed","Single/Absent Parent",0.37,"Advanced Degree","Bachelor's",TRUE,90,33.5,61.96,"4",FALSE,TRUE,10,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,8,"Bachelors",4
"176","Public","White","Two Parents",1.39,"Advanced Degree","Advanced Degree",TRUE,90,33.5,57.43,"3",FALSE,FALSE,10,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,10,8,"Associates/
Some Undergrad",4
"177","Public",NA,"Two Parents",NA,NA,"Advanced Degree",NA,90,33.5,55.81,"4",FALSE,TRUE,NA,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"Bachelors",3
"178","Public","Black","Two Parents",0.26,"Attend PS/Associate's","Advanced Degree",TRUE,90,33.5,49.04,"3",FALSE,TRUE,7,10,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,8,"Bachelors",2
"179","Public","Black","Two Parents",-0.12,"Attend PS/Associate's","Bachelor's",TRUE,90,33.5,48.19,"2",FALSE,TRUE,6,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,4,4,"Bachelors",2
"180","Public","API","Two Parents",1.17,"Advanced Degree","Advanced Degree",TRUE,90,33.5,70.4,"4",FALSE,TRUE,12,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,12,"PhD",4
"181","Public","Hispanic","Two Parents",0.65,"Bachelors","Bachelor's",TRUE,90,33.5,54.21,NA,FALSE,NA,8,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,8,NA,NA,3
"182","Public","White","Two Parents",0.55,"Bachelors","Bachelor's",TRUE,90,33.5,60.25,"1",FALSE,FALSE,8,8,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,12,"Associates/
Some Undergrad",4
"183","Public","Hispanic","Two Parents",1.49,"Advanced Degree","Advanced Degree",NA,90,33.5,41.2,"3",FALSE,FALSE,12,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,4,NA,"Associates/
Some Undergrad",1
"184","Public","Black","Two Parents",0.9,"Advanced Degree","Advanced Degree",TRUE,90,33.5,41.72,"3",FALSE,FALSE,10,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,7,8,"Associates/
Some Undergrad",1
"185","Public",NA,"Two Parents",NA,NA,"Advanced Degree",NA,90,33.5,63.45,"4",FALSE,TRUE,NA,12,"Yes","Yes","Yes","Yes",TRUE,TRUE,"<=30%",FALSE,NA,NA,"PhD",4
"186","Public","Black","Two Parents",0.89,"Advanced Degree","Advanced Degree",TRUE,92,34.919,53.08,"1",FALSE,FALSE,12,12,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,NA,"Associates/
Some Undergrad",3
"187","Public","White","Two Parents",0.71,"Bachelors","Advanced Degree",TRUE,92,34.919,60.47,"4",FALSE,TRUE,8,12,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,NA,"Bachelors",4
"188","Public","AI/AN/Mixed","Two Parents",0.3,"Bachelors","Advanced Degree",TRUE,92,34.919,55.92,"2",FALSE,FALSE,8,12,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,NA,"Associates/
Some Undergrad",3
"189","Public","White","Two Parents",1.06,"Bachelors","Advanced Degree",TRUE,92,34.919,65.13,"4",FALSE,TRUE,8,10,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,NA,NA,"Bachelors",4
"190","Public","White","Single/Absent Parent",-0.77,"Attend PS/Associate's","Advanced Degree",TRUE,92,34.919,52.78,"4",FALSE,TRUE,5,10,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,10,8,"Bachelors",3
"191","Public","White","Two Parents",0.9,"Advanced Degree","Advanced Degree",TRUE,92,34.919,55.13,"3",FALSE,FALSE,10,10,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,10,8,"Associates/
Some Undergrad",3
"192","Public","White","Two Parents",-0.03,"Attend PS/Associate's","Bachelor's",TRUE,92,34.919,43.87,"2",FALSE,FALSE,6,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"193","Public","White","Two Parents",0.84,"Bachelors","Advanced Degree",TRUE,92,34.919,63.88,"4",FALSE,TRUE,8,10,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,NA,NA,"Bachelors",4
"194","Public","White","Two Parents",0.83,"Advanced Degree","Advanced Degree",TRUE,92,34.919,64.66,NA,FALSE,NA,10,12,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,NA,NA,NA,4
"195","Public","White","Two Parents",0.76,"Bachelors","Advanced Degree",TRUE,92,34.919,60.44,NA,FALSE,NA,8,12,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,NA,8,NA,4
"196","Public","White","Two Parents",-0.84,"Some HS/GED","Advanced Degree",TRUE,92,34.919,44.07,"3",FALSE,FALSE,4,10,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,6,NA,"Associates/
Some Undergrad",2
"197","Public","White","Two Parents",-0.03,"Attend PS/Associate's","Bachelor's",TRUE,92,34.919,62.73,"4",FALSE,FALSE,6,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,8,"Associates/
Some Undergrad",4
"198","Public","API","Two Parents",0.04,"Some HS/GED","Bachelor's",TRUE,92,34.919,61.88,"3",FALSE,TRUE,4,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,10,10,"Bachelors",4
"199","Public","White","Two Parents",-0.23,"Some HS/GED","Advanced Degree",TRUE,92,34.919,43.53,"3",FALSE,FALSE,4,10,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,NA,6,"Associates/
Some Undergrad",2
"200","Public","White","Two Parents",1.06,"Bachelors","Bachelor's",TRUE,92,34.919,52.58,"4",FALSE,TRUE,8,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,NA,NA,"Bachelors",3
"201","Public","White","Two Parents",0.51,"Bachelors","Bachelor's",TRUE,92,34.919,56.49,"3",FALSE,FALSE,8,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,10,8,"Associates/
Some Undergrad",3
"202","Public","AI/AN/Mixed","Two Parents",-0.26,"Attend PS/Associate's","Advanced Degree",TRUE,92,34.919,53.29,"3",TRUE,FALSE,7,12,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,NA,"Associates/
Some Undergrad",3
"203","Public","White","Single/Absent Parent",0.63,"Bachelors","Bachelor's",TRUE,92,34.919,56.57,"4",FALSE,TRUE,8,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,NA,"Master's/
Post-Bacc. Cert.",3
"204","Public","API","Two Parents",1.06,"Bachelors","Bachelor's",TRUE,92,34.919,58.32,"3",FALSE,FALSE,8,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,10,"Associates/
Some Undergrad",4
"205","Public","White","Two Parents",1.65,"Advanced Degree","Bachelor's",TRUE,92,34.919,70.13,"4",FALSE,TRUE,12,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,10,NA,"Bachelors",4
"206","Public","White","Two Parents",0.86,"Bachelors","Advanced Degree",TRUE,92,34.919,48.3,"3",FALSE,FALSE,8,12,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,8,"GED",2
"207","Public","White","Two Parents",0.21,"Attend PS/Associate's","Bachelor's",TRUE,92,34.919,55.7,"4",FALSE,FALSE,7,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,8,"Associates/
Some Undergrad",3
"208","Public","White","Two Parents",0.69,"Bachelors","Bachelor's",TRUE,92,34.919,52.87,"3",FALSE,TRUE,8,8,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,NA,"Master's/
Post-Bacc. Cert.",3
"209","Public","White","Two Parents",-0.52,"Attend PS/Associate's","Advanced Degree",TRUE,92,34.919,54.69,"3",FALSE,FALSE,5,10,"No","No","No","No",FALSE,FALSE,"<=30%",FALSE,8,8,"Associates/
Some Undergrad",3
"210","Public","White","Two Parents",-0.59,"Some HS/GED","Bachelor's",FALSE,70,27.882,45.18,"2",FALSE,FALSE,4,8,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,4,6,"Associates/
Some Undergrad",2
"211","Public","White","Two Parents",0.27,"Attend PS/Associate's","Advanced Degree",TRUE,70,27.882,66.76,"3",FALSE,FALSE,7,10,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,8,"Associates/
Some Undergrad",4
"212","Public","White","Single/Absent Parent",-0.05,"Advanced Degree","Some HS/GED",FALSE,70,27.882,52.62,NA,FALSE,NA,10,4,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,4,NA,3
"213","Public","White","Two Parents",-0.22,"Some HS/GED",NA,TRUE,70,27.882,53.47,"1",FALSE,FALSE,4,6,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,4,"GED",3
"214","Public","White","Two Parents",0.99,"Bachelors","Some HS/GED",TRUE,70,27.882,53.52,NA,FALSE,NA,8,4,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,6,NA,3
"215","Public","White","Two Parents",-0.28,"Attend PS/Associate's","Advanced Degree",TRUE,70,27.882,54.46,"1",TRUE,FALSE,7,12,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,6,"No GED",3
"216","Public","White","Two Parents",0.73,"Advanced Degree","Advanced Degree",TRUE,70,27.882,63.87,"4",FALSE,TRUE,10,12,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,8,"Bachelors",4
"217","Public","AI/AN/Mixed","Single/Absent Parent",0.59,"Advanced Degree","Advanced Degree",TRUE,70,27.882,34.35,"1",TRUE,FALSE,10,10,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,4,NA,"No GED",1
"218","Public","White","Two Parents",-0.76,"Some HS/GED","Advanced Degree",TRUE,70,27.882,60.32,"3",FALSE,FALSE,4,12,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,NA,"Associates/
Some Undergrad",4
"219","Public","White","Single/Absent Parent",-0.65,"Some HS/GED","Some HS/GED",FALSE,70,27.882,46.41,NA,FALSE,NA,4,4,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,4,2,NA,2
"220","Public","White","Single/Absent Parent",-1.61,"Some HS/GED","Some HS/GED",TRUE,70,27.882,43.09,NA,FALSE,NA,4,4,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,4,4,NA,2
"221","Public","White","Two Parents",1.13,"Advanced Degree","Advanced Degree",TRUE,70,27.882,54.25,"4",FALSE,TRUE,10,10,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,8,"Bachelors",3
"222","Public","White","Two Parents",-0.5,"Some HS/GED",NA,FALSE,70,27.882,41.45,NA,FALSE,NA,4,6,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,6,4,NA,1
"223","Public","White","Two Parents",-0.93,"Some HS/GED","Advanced Degree",TRUE,70,27.882,49.75,"1",FALSE,FALSE,4,12,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,6,"GED",2
"224","Public","White","Two Parents",-0.25,"Some HS/GED","Bachelor's",TRUE,70,27.882,49.92,"4",FALSE,TRUE,4,8,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,8,8,"Master's/
Post-Bacc. Cert.",2
"225","Public","White","Two Parents",0.55,"Attend PS/Associate's","Bachelor's",TRUE,70,27.882,44.81,"3",FALSE,TRUE,6,8,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,8,"Bachelors",2
"226","Public","White","Two Parents",0.73,"Bachelors","Bachelor's",TRUE,70,27.882,49.76,"2",FALSE,FALSE,8,8,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,8,6,"Associates/
Some Undergrad",2
"227","Public","White","Two Parents",0.85,"Bachelors","Advanced Degree",TRUE,70,27.882,65.96,"1",FALSE,FALSE,8,12,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,8,7,"Associates/
Some Undergrad",4
"228","Public","API","Two Parents",-1,"Some HS/GED","Advanced Degree",FALSE,70,27.882,62.2,NA,FALSE,NA,4,12,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,6,8,NA,4
"229","Public","White","Single/Absent Parent",-0.01,"Some HS/GED",NA,TRUE,70,27.882,32.87,"1",FALSE,FALSE,4,6,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,4,4,"GED",1
"230","Public","White","Two Parents",-0.65,"Some HS/GED","Bachelor's",FALSE,70,27.882,54.88,"2",FALSE,FALSE,4,8,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,8,"GED",3
"231","Public","White","Two Parents",-0.81,"Some HS/GED","Bachelor's",TRUE,70,27.882,47.61,"1",TRUE,FALSE,4,8,"No","No","Yes","No",TRUE,FALSE,"<=30%",FALSE,NA,2,"No GED",2
